timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-12-01T09:11:50.879987,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:52.141081,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:53.424563,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:54.627458,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:55.776645,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:56.941169,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:58.070732,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:11:59.195855,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:00.329348,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:01.451560,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:02.576102,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:03.698212,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:04.829470,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:05.957979,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:07.084589,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:08.201789,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:09.325311,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:10.445653,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:11.564530,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:12.806892,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:13.998643,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:15.160060,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:16.307250,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:17.447560,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:18.577681,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:19.717020,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:20.852304,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:21.977104,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:23.103198,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:24.233137,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:25.355774,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:26.485455,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:27.605001,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:28.728089,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:29.854544,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:30.984088,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:32.104222,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:33.224835,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:34.345749,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:35.464471,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:36.579236,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:37.700839,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:38.816418,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:39.935303,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:41.061470,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:42.178816,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:43.301861,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:44.419875,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-12-01T09:12:45.539727,600686.SH,金龙汽车,0.0,-100.0,0,0.0,0.0,0.0,0,0
