timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-11-27T08:34:59.883377,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:01.222361,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:02.498484,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:03.749343,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:04.991444,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:39.632304,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:40.956567,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:42.260866,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:43.498002,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:44.681372,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:45.836538,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:46.992630,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:48.156389,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:49.309540,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:50.446116,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:51.580785,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:52.715118,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:53.857665,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:54.983322,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:56.119549,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:57.255387,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:58.390378,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:35:59.528976,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:00.671199,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:01.812639,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:02.957672,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:04.110618,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:05.250877,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:06.397282,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:07.543489,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:08.687061,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:09.829350,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:10.959214,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:12.093218,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:13.224470,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T08:36:14.352007,300454.SZ,深信服,117.0,1.24,60070,706994686.54,117.0,117.01,1107,400
2025-11-27T09:09:11.553409,300454.SZ,深信服,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-27T09:09:12.867580,300454.SZ,深信服,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-27T09:09:14.159781,300454.SZ,深信服,0.0,-100.0,0,0.0,0.0,0.0,0,0
