timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-11-28T09:18:37.068015,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:38.390358,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:39.660958,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:40.905462,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:42.046366,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:43.177429,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:44.314458,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:45.441997,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:46.560830,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:47.677551,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:48.793514,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:49.931431,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:51.052134,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:52.176091,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:53.307992,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:54.437097,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:55.563226,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:56.713946,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
2025-11-28T09:18:57.889467,300676.SZ,华大基因,0.0,-100.0,0,0.0,46.39,46.39,600,600
