timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-11-23T10:11:40.649052,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:11:43.818235,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:11:46.968491,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:11:50.121655,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:11:53.265824,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:11:56.411580,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:11:59.559504,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:02.706068,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:05.859455,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:09.011305,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:12.162556,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:15.308729,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:18.454113,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:21.612463,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:24.770225,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:27.918350,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:31.069456,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:34.225734,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:37.369521,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:40.529270,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:43.671359,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:46.814412,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:12:49.957025,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:24.809381,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:27.942433,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:31.111387,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:34.247611,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:37.378337,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:40.508733,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
2025-11-23T10:13:43.640419,002466.SZ,天齐锂业,56.08,-10.0,943926,5366403779.06,0.0,56.08,0,5351240
