timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-11-25T09:03:00.925008,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:02.300909,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:03.587270,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:04.851020,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:06.059525,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:07.238677,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:08.395869,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:09.555022,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:10.709132,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:11.855440,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:12.991753,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:14.145291,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:15.279301,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:16.426001,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:17.555624,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:18.734754,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:19.870833,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:21.001948,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:22.122627,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:23.242972,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:24.373846,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:25.506862,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:26.641960,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:27.772565,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:28.905865,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:30.041211,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:31.164105,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:32.297339,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:33.425693,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:34.549234,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:35.670332,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:36.789574,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:37.906063,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:39.029688,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:40.157268,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:41.282473,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:42.409658,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:43.532062,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:44.652632,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:45.774652,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:46.899889,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:48.029727,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:49.157043,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:50.280892,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:51.410892,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:52.540992,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:53.663536,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:54.782015,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:55.905087,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:57.027877,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:58.145414,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:03:59.271692,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:00.388008,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:01.516489,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:02.634741,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:03.755094,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:04.871987,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:05.989574,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:07.107499,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:08.233389,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:09.357517,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:10.491373,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:11.610263,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:12.742589,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:13.860502,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:14.992362,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:16.113463,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:17.240845,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:18.362005,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:19.485920,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:20.607678,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:21.726048,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:22.852012,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:24.020959,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:25.154574,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:26.281734,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:27.410303,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:28.534536,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:29.655106,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:30.773319,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:31.894728,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
2025-11-25T09:04:33.014786,002451.SZ,摩恩电气,0.0,-100.0,0,0.0,0.0,0.0,0,0
