timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-12-02T09:32:02.021905,601899.SH,紫金矿业,29.9,-0.53,93165,278377251.0,29.89,29.9,25900,800
2025-12-02T09:32:03.275258,601899.SH,紫金矿业,29.9,-0.53,93165,278377251.0,29.89,29.9,25900,800
2025-12-02T09:32:04.475012,601899.SH,紫金矿业,29.9,-0.53,93165,278377251.0,29.89,29.9,25900,800
2025-12-02T09:32:05.682390,601899.SH,紫金矿业,29.9,-0.53,93165,278377251.0,29.89,29.9,25900,800
2025-12-02T09:32:06.898664,601899.SH,紫金矿业,29.9,-0.53,93908,280598663.0,29.89,29.9,200,28400
2025-12-02T09:32:08.076582,601899.SH,紫金矿业,29.91,-0.5,95207,284482801.0,29.91,29.92,1700,149300
2025-12-02T09:32:09.243915,601899.SH,紫金矿业,29.91,-0.5,95207,284482801.0,29.91,29.92,1700,149300
2025-12-02T09:32:10.419688,601899.SH,紫金矿业,29.91,-0.5,95207,284482801.0,29.91,29.92,1700,149300
2025-12-02T09:32:11.591428,601899.SH,紫金矿业,29.98,-0.27,101943,304652952.0,29.97,29.98,3400,33000
2025-12-02T09:32:12.715342,601899.SH,紫金矿业,29.98,-0.27,101943,304652952.0,29.97,29.98,3400,33000
2025-12-02T09:32:13.852221,601899.SH,紫金矿业,29.93,-0.43,102571,306534830.0,29.94,29.95,1400,3400
2025-12-02T09:32:14.982754,601899.SH,紫金矿业,29.93,-0.43,102571,306534830.0,29.94,29.95,1400,3400
2025-12-02T09:32:16.125874,601899.SH,紫金矿业,29.93,-0.43,102571,306534830.0,29.94,29.95,1400,3400
2025-12-02T09:32:17.279386,601899.SH,紫金矿业,29.96,-0.33,102665,306816321.0,29.94,29.96,7500,5300
2025-12-02T09:32:18.420286,601899.SH,紫金矿业,29.96,-0.33,102665,306816321.0,29.94,29.96,7500,5300
2025-12-02T09:32:19.552461,601899.SH,紫金矿业,29.96,-0.33,102665,306816321.0,29.94,29.96,7500,5300
2025-12-02T09:32:20.688986,601899.SH,紫金矿业,29.96,-0.33,103096,308107302.0,29.95,29.96,3600,6600
2025-12-02T09:32:21.825051,601899.SH,紫金矿业,29.96,-0.33,103096,308107302.0,29.95,29.96,3600,6600
2025-12-02T09:32:22.956731,601899.SH,紫金矿业,29.93,-0.43,103695,309901527.0,29.92,29.93,46500,400
2025-12-02T09:32:24.098316,601899.SH,紫金矿业,29.93,-0.43,103695,309901527.0,29.92,29.93,46500,400
2025-12-02T09:32:25.234140,601899.SH,紫金矿业,29.93,-0.43,103695,309901527.0,29.92,29.93,46500,400
2025-12-02T09:32:26.373596,601899.SH,紫金矿业,29.95,-0.37,104198,311407480.0,29.93,29.95,400,2100
2025-12-02T09:32:27.499451,601899.SH,紫金矿业,29.95,-0.37,104198,311407480.0,29.93,29.95,400,2100
2025-12-02T09:32:28.624482,601899.SH,紫金矿业,29.95,-0.37,104849,313355639.0,29.93,29.95,1700,14400
2025-12-02T09:32:29.776385,601899.SH,紫金矿业,29.95,-0.37,104849,313355639.0,29.93,29.95,1700,14400
2025-12-02T09:32:30.908061,601899.SH,紫金矿业,29.94,-0.4,105187,314367363.0,29.93,29.94,4000,2000
2025-12-02T09:32:32.033254,601899.SH,紫金矿业,29.94,-0.4,105187,314367363.0,29.93,29.94,4000,2000
2025-12-02T09:32:33.162128,601899.SH,紫金矿业,29.94,-0.4,105187,314367363.0,29.93,29.94,4000,2000
2025-12-02T09:32:34.297247,601899.SH,紫金矿业,29.94,-0.4,105187,314367363.0,29.93,29.94,4000,2000
2025-12-02T09:32:35.423547,601899.SH,紫金矿业,29.93,-0.43,106488,318262752.0,29.93,29.95,8100,16600
2025-12-02T09:32:36.567319,601899.SH,紫金矿业,29.93,-0.43,106488,318262752.0,29.93,29.95,8100,16600
2025-12-02T09:32:37.698893,601899.SH,紫金矿业,29.95,-0.37,107430,321083465.0,29.94,29.95,5600,600
2025-12-02T09:32:38.825035,601899.SH,紫金矿业,29.95,-0.37,107430,321083465.0,29.94,29.95,5600,600
2025-12-02T09:32:39.942340,601899.SH,紫金矿业,29.95,-0.37,107430,321083465.0,29.94,29.95,5600,600
2025-12-02T09:32:41.070119,601899.SH,紫金矿业,29.94,-0.4,107831,322284211.0,29.94,29.95,1500,12300
2025-12-02T09:32:42.399425,601899.SH,紫金矿业,29.94,-0.4,107831,322284211.0,29.94,29.95,1500,12300
2025-12-02T09:32:43.540657,601899.SH,紫金矿业,29.94,-0.4,108504,324299670.0,29.94,29.96,3100,1800
2025-12-02T09:32:44.672131,601899.SH,紫金矿业,29.94,-0.4,108504,324299670.0,29.94,29.96,3100,1800
2025-12-02T09:32:45.793960,601899.SH,紫金矿业,29.94,-0.4,108504,324299670.0,29.94,29.96,3100,1800
2025-12-02T09:32:46.915961,601899.SH,紫金矿业,29.94,-0.4,109121,326146906.0,29.93,29.94,400,1700
2025-12-02T09:32:48.038598,601899.SH,紫金矿业,29.94,-0.4,109121,326146906.0,29.93,29.94,400,1700
2025-12-02T09:32:49.165635,601899.SH,紫金矿业,29.94,-0.4,109584,327532910.0,29.93,29.94,50100,3700
2025-12-02T09:32:50.308836,601899.SH,紫金矿业,29.94,-0.4,109584,327532910.0,29.93,29.94,50100,3700
2025-12-02T09:32:51.436511,601899.SH,紫金矿业,29.94,-0.4,109584,327532910.0,29.93,29.94,50100,3700
2025-12-02T09:32:52.568502,601899.SH,紫金矿业,29.94,-0.4,109584,327532910.0,29.93,29.94,50100,3700
2025-12-02T09:32:53.702855,601899.SH,紫金矿业,29.94,-0.4,110115,329122970.0,29.93,29.94,44500,1100
2025-12-02T09:32:54.833670,601899.SH,紫金矿业,29.94,-0.4,110115,329122970.0,29.93,29.94,44500,1100
2025-12-02T09:32:55.981633,601899.SH,紫金矿业,29.94,-0.4,110115,329122970.0,29.93,29.94,44500,1100
2025-12-02T09:32:57.103541,601899.SH,紫金矿业,29.93,-0.43,111045,331906650.0,29.92,29.93,17900,36400
2025-12-02T09:32:58.222837,601899.SH,紫金矿业,29.93,-0.43,111345,332804425.0,29.92,29.93,8200,42300
2025-12-02T09:32:59.377023,601899.SH,紫金矿业,29.93,-0.43,111345,332804425.0,29.92,29.93,8200,42300
2025-12-02T09:33:00.495307,601899.SH,紫金矿业,29.93,-0.43,111345,332804425.0,29.92,29.93,8200,42300
2025-12-02T09:33:01.621061,601899.SH,紫金矿业,29.92,-0.47,111628,333651102.0,29.91,29.92,42500,9500
2025-12-02T09:33:02.751805,601899.SH,紫金矿业,29.92,-0.47,111628,333651102.0,29.91,29.92,42500,9500
2025-12-02T09:33:03.875399,601899.SH,紫金矿业,29.92,-0.47,111628,333651102.0,29.91,29.92,42500,9500
2025-12-02T09:33:04.998284,601899.SH,紫金矿业,29.9,-0.53,112970,337664056.0,29.89,29.9,15100,10500
2025-12-02T09:33:06.129459,601899.SH,紫金矿业,29.9,-0.53,112970,337664056.0,29.89,29.9,15100,10500
2025-12-02T09:33:07.249371,601899.SH,紫金矿业,29.9,-0.53,112970,337664056.0,29.89,29.9,15100,10500
2025-12-02T09:33:08.372812,601899.SH,紫金矿业,29.89,-0.57,113658,339720360.0,29.88,29.89,46200,20400
2025-12-02T09:33:09.507073,601899.SH,紫金矿业,29.89,-0.57,113658,339720360.0,29.88,29.89,46200,20400
2025-12-02T09:33:10.644977,601899.SH,紫金矿业,29.91,-0.5,115347,344770380.0,29.9,29.91,4400,100
2025-12-02T09:33:11.767390,601899.SH,紫金矿业,29.91,-0.5,115347,344770380.0,29.9,29.91,4400,100
2025-12-02T09:33:12.913926,601899.SH,紫金矿业,29.91,-0.5,115347,344770380.0,29.9,29.91,4400,100
2025-12-02T09:33:14.034707,601899.SH,紫金矿业,29.91,-0.5,115890,346393991.0,29.9,29.91,7500,7900
2025-12-02T09:33:15.160186,601899.SH,紫金矿业,29.91,-0.5,115890,346393991.0,29.9,29.91,7500,7900
2025-12-02T09:33:16.281619,601899.SH,紫金矿业,29.9,-0.53,118009,352729724.0,29.88,29.89,4100,500
2025-12-02T09:33:17.412305,601899.SH,紫金矿业,29.9,-0.53,118009,352729724.0,29.88,29.89,4100,500
2025-12-02T09:33:18.539710,601899.SH,紫金矿业,29.9,-0.53,118009,352729724.0,29.88,29.89,4100,500
2025-12-02T09:33:19.665461,601899.SH,紫金矿业,29.9,-0.53,118553,354355848.0,29.89,29.9,100,459600
2025-12-02T09:33:20.790615,601899.SH,紫金矿业,29.9,-0.53,118553,354355848.0,29.89,29.9,100,459600
2025-12-02T09:33:21.922916,601899.SH,紫金矿业,29.9,-0.53,118553,354355848.0,29.89,29.9,100,459600
2025-12-02T09:33:23.060940,601899.SH,紫金矿业,29.89,-0.57,118982,355637658.0,29.86,29.89,14100,2000
2025-12-02T09:33:24.184894,601899.SH,紫金矿业,29.89,-0.57,118982,355637658.0,29.86,29.89,14100,2000
2025-12-02T09:33:25.304372,601899.SH,紫金矿业,29.89,-0.57,118982,355637658.0,29.86,29.89,14100,2000
2025-12-02T09:33:26.432364,601899.SH,紫金矿业,29.88,-0.6,120523,360244793.0,29.87,29.88,2400,5200
2025-12-02T09:33:27.568545,601899.SH,紫金矿业,29.88,-0.6,120523,360244793.0,29.87,29.88,2400,5200
2025-12-02T09:33:28.690122,601899.SH,紫金矿业,29.86,-0.67,121238,362379537.0,29.86,29.87,300,2500
2025-12-02T09:33:29.810700,601899.SH,紫金矿业,29.86,-0.67,121238,362379537.0,29.86,29.87,300,2500
2025-12-02T09:33:30.931403,601899.SH,紫金矿业,29.86,-0.67,121238,362379537.0,29.86,29.87,300,2500
2025-12-02T09:33:32.055976,601899.SH,紫金矿业,29.85,-0.7,121712,363794333.0,29.84,29.85,2600,123200
2025-12-02T09:33:33.185464,601899.SH,紫金矿业,29.85,-0.7,121712,363794333.0,29.84,29.85,2600,123200
2025-12-02T09:33:34.308528,601899.SH,紫金矿业,29.84,-0.73,122627,366524570.0,29.83,29.84,9900,300
2025-12-02T09:33:35.430686,601899.SH,紫金矿业,29.84,-0.73,122627,366524570.0,29.83,29.84,9900,300
2025-12-02T09:33:36.557131,601899.SH,紫金矿业,29.84,-0.73,122627,366524570.0,29.83,29.84,9900,300
2025-12-02T09:33:37.683236,601899.SH,紫金矿业,29.84,-0.73,122627,366524570.0,29.83,29.84,9900,300
2025-12-02T09:33:38.816131,601899.SH,紫金矿业,29.82,-0.8,122968,367541729.0,29.82,29.83,1900,900
2025-12-02T09:33:39.947932,601899.SH,紫金矿业,29.82,-0.8,122968,367541729.0,29.82,29.83,1900,900
2025-12-02T09:33:41.067532,601899.SH,紫金矿业,29.83,-0.77,124131,371010828.0,29.83,29.84,5100,89000
2025-12-02T09:33:42.198258,601899.SH,紫金矿业,29.83,-0.77,124131,371010828.0,29.83,29.84,5100,89000
