timestamp,code,name,price,change_percent,volume,amount,bid_price,ask_price,bid_volume,ask_volume
2025-11-27T08:34:59.855371,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:01.068032,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:02.204767,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:03.323893,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:04.440912,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:39.649645,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:40.926433,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:42.183743,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:43.350699,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:44.503739,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:45.642284,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:46.774036,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:47.898780,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:49.019653,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:50.141443,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:51.269390,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:52.388890,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:53.512113,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:54.640222,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:55.766798,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:56.886413,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:58.005427,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:35:59.125508,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:00.245778,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:01.367095,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:02.490528,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:03.610647,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:04.728509,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:05.847885,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:06.969760,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:08.093683,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
2025-11-27T08:36:09.209233,600686.SH,金龙汽车,15.34,-0.13,174959,270423074.0,15.33,15.34,1200,42900
